No,year,month,day,pna,ao,soi,dxs,unc,amount [mL],unc.1,dD,dO
1,2003,4,1,-0.92,2.861,-6.17,10.71853733,0.895111725,227.9,0.334252898,-21.65710533,-4.046955333
2,2003,4,2,-0.946,1.778,-15.57,11.41374638,0.967893925,744.4,0.335330796,-27.0810052,-4.811843947
3,2003,4,3,-0.784,0.486,-24.86,12.10895543,1.040676126,1260.9,0.336408695,-32.50490506,-5.576732562
4,2003,4,4,-0.707,-0.189,-21.24,12.80416448,1.113458326,1777.4,0.337486593,-37.92880493,-6.341621176
5,2003,4,5,-0.734,0.003,-24.96,13.49937352,1.186240527,2293.9,0.338564491,-43.3527048,-7.10650979
6,2003,4,6,-0.596,0.394,-22.17,14.19458257,1.259022727,2810.4,0.339642389,-48.77660467,-7.871398404
7,2003,4,7,-0.195,0.738,-17.01,14.88979162,1.331804928,3326.9,0.340720288,-54.20050453,-8.636287019
8,2003,4,8,0.2,1.115,-8.96,15.58500067,1.404587128,3843.4,0.341798186,-59.6244044,-9.401175633
9,2003,4,9,0.438,0.943,-14.95,15.56535562,1.364611592,3776.609524,0.33865372,-58.26681411,-9.229021216
10,2003,4,10,0.583,-0.111,-25.78,15.54571057,1.324636056,3709.819048,0.335509253,-56.90922382,-9.056866798
11,2003,4,11,0.677,-1.085,-28.26,15.52606552,1.284660521,3643.028571,0.332364787,-55.55163353,-8.884712381
12,2003,4,12,0.699,-1.544,-8.44,15.50642047,1.244684985,3576.238095,0.32922032,-54.19404324,-8.712557963
13,2003,4,13,0.292,-1.039,6.52,15.48677542,1.204709449,3509.447619,0.326075854,-52.83645295,-8.540403546
14,2003,4,14,-0.136,0.017,26.55,15.46713036,1.164733913,3442.657143,0.322931388,-51.47886267,-8.368249128
15,2003,4,15,-0.222,0.693,18.39,15.44748531,1.124758377,3375.866667,0.319786921,-50.12127238,-8.196094711
16,2003,4,16,-0.277,0.631,-16.29,15.42784026,1.084782842,3309.07619,0.316642455,-48.76368209,-8.023940294
17,2003,4,17,-0.278,0.374,-27.02,15.40819521,1.044807306,3242.285714,0.313497989,-47.4060918,-7.851785876
18,2003,4,18,0.029,0.559,-8.86,15.38855016,1.00483177,3175.495238,0.310353522,-46.04850151,-7.679631459
19,2003,4,19,0.486,0.188,12.92,15.36890511,0.964856234,3108.704762,0.307209056,-44.69091122,-7.507477041
20,2003,4,20,0.701,-0.49,4.77,15.34926006,0.924880698,3041.914286,0.304064589,-43.33332093,-7.335322624
21,2003,4,21,0.688,-1.185,-1.32,15.32961501,0.884905162,2975.12381,0.300920123,-41.97573064,-7.163168206
22,2003,4,22,0.711,-1.71,-2.15,15.30996996,0.844929627,2908.333333,0.297775657,-40.61814035,-6.991013789
23,2003,4,23,0.787,-2.153,-10.61,15.29032491,0.804954091,2841.542857,0.29463119,-39.26055006,-6.818859372
24,2003,4,24,1.188,-2.298,-11.13,15.27067985,0.764978555,2774.752381,0.291486724,-37.90295978,-6.646704954
25,2003,4,25,1.357,-2.074,-12.06,15.2510348,0.725003019,2707.961905,0.288342258,-36.54536949,-6.474550537
26,2003,4,26,1.025,-1.529,4.05,15.23138975,0.685027483,2641.171429,0.285197791,-35.1877792,-6.302396119
27,2003,4,27,0.623,-0.921,23.45,15.2117447,0.645051948,2574.380952,0.282053325,-33.83018891,-6.130241702
28,2003,4,28,0.189,-0.525,19.01,15.19209965,0.605076412,2507.590476,0.278908858,-32.47259862,-5.958087284
29,2003,4,29,0.187,0.258,11.99,15.1724546,0.565100876,2440.8,0.275764392,-31.11500833,-5.785932867
30,2003,4,30,0.102,0.458,9.93,14.99876932,0.65957521,2179.871429,0.297228131,-29.95905006,-5.619727424
31,2003,5,1,-0.443,0.567,25.55,14.82508405,0.754049545,1918.942857,0.318691869,-28.8030918,-5.453521981
32,2003,5,2,-0.806,0.054,13.7,14.65139877,0.848523879,1658.014286,0.340155608,-27.64713353,-5.287316538
33,2003,5,3,-0.882,-0.445,6,14.4777135,0.942998213,1397.085714,0.361619347,-26.49117527,-5.121111096
34,2003,5,4,-0.706,-0.276,2.55,14.30402822,1.037472547,1136.157143,0.383083086,-25.335217,-4.954905653
35,2003,5,5,-0.653,0.595,1.66,14.13034295,1.131946882,875.2285714,0.404546824,-24.17925874,-4.78870021
36,2003,5,6,-1.098,1.409,-11.47,13.95665767,1.226421216,614.3,0.426010563,-23.02330047,-4.622494767
37,2003,5,7,-1.452,2.041,-12.07,13.90314571,1.216722993,609.7785714,0.423292095,-22.78120884,-4.585544318
38,2003,5,8,-1.112,1.827,1.26,13.84963375,1.20702477,605.2571429,0.420573626,-22.5391172,-4.548593869
39,2003,5,9,-0.969,1.488,8.27,13.79612179,1.197326547,600.7357143,0.417855158,-22.29702557,-4.511643419
40,2003,5,10,-1.1,1.246,9.46,13.74260983,1.187628323,596.2142857,0.41513669,-22.05493394,-4.47469297
41,2003,5,11,-1.52,1.349,3.34,13.68909787,1.1779301,591.6928571,0.412418221,-21.8128423,-4.437742521
42,2003,5,12,-1.89,1.378,2.05,13.63558591,1.168231877,587.1714286,0.409699753,-21.57075067,-4.400792072
43,2003,5,13,-1.889,1.516,2.35,13.58207395,1.158533654,582.65,0.406981285,-21.32865904,-4.363841623
44,2003,5,14,-1.736,1.799,8.18,13.52856199,1.148835431,578.1285714,0.404262816,-21.0865674,-4.326891173
45,2003,5,15,-1.693,2.177,-0.22,13.47505003,1.139137208,573.6071429,0.401544348,-20.84447577,-4.289940724
46,2003,5,16,-1.684,1.576,-0.22,13.42153807,1.129438984,569.0857143,0.398825879,-20.60238414,-4.252990275
47,2003,5,17,-1.794,0.712,8.08,13.3680261,1.119740761,564.5642857,0.396107411,-20.3602925,-4.216039826
48,2003,5,18,-1.617,0.374,4.82,13.31451414,1.110042538,560.0428571,0.393388943,-20.11820087,-4.179089376
49,2003,5,19,-1.443,0.448,-15.23,13.26100218,1.100344315,555.5214286,0.390670474,-19.87610924,-4.142138927
50,2003,5,20,-1.276,0.583,-17.99,13.20749022,1.090646092,551,0.387952006,-19.6340176,-4.105188478
51,2003,5,21,-0.815,0.787,-17.99,13.15397826,1.080947869,546.4785714,0.385233538,-19.39192597,-4.068238029
52,2003,5,22,-0.701,1.169,-14.83,13.1004663,1.071249645,541.9571429,0.382515069,-19.14983434,-4.03128758
53,2003,5,23,-0.662,1.503,-13.55,13.04695434,1.061551422,537.4357143,0.379796601,-18.9077427,-3.99433713
54,2003,5,24,-0.494,1.233,-15.32,12.99344238,1.051853199,532.9142857,0.377078133,-18.66565107,-3.957386681
55,2003,5,25,-0.323,1.05,-30.83,12.93993042,1.042154976,528.3928571,0.374359664,-18.42355944,-3.920436232
56,2003,5,26,-0.036,0.989,-55.71,12.88641846,1.032456753,523.8714286,0.371641196,-18.1814678,-3.883485783
57,2003,5,27,-0.132,1.037,-42.18,12.8329065,1.02275853,519.35,0.368922728,-17.93937617,-3.846535334
58,2003,5,28,0.014,0.659,-15.23,12.77939454,1.013060306,514.8285714,0.366204259,-17.69728454,-3.809584884
59,2003,5,29,-0.254,0.565,-7.42,12.72588258,1.003362083,510.3071429,0.363485791,-17.4551929,-3.772634435
60,2003,5,30,-0.399,0.57,-19.08,12.67237062,0.99366386,505.7857143,0.360767322,-17.21310127,-3.735683986
61,2003,5,31,-0.348,0.413,-26.28,12.61885866,0.983965637,501.2642857,0.358048854,-16.97100964,-3.698733537
62,2003,6,1,-0.23,-0.071,-15.63,12.5653467,0.974267414,496.7428571,0.355330386,-16.728918,-3.661783087
63,2003,6,2,-0.071,-0.429,5.93,12.51183474,0.964569191,492.2214286,0.352611917,-16.48682637,-3.624832638
64,2003,6,3,-0.056,-0.663,2.59,12.45832278,0.954870967,487.7,0.349893449,-16.24473474,-3.587882189
65,2003,6,4,-0.146,-0.698,-20.69,12.40481082,0.945172744,483.1785714,0.347174981,-16.0026431,-3.55093174
66,2003,6,5,0.347,-0.315,-23.42,12.35129886,0.935474521,478.6571429,0.344456512,-15.76055147,-3.513981291
67,2003,6,6,0.692,0.139,-13.4,12.2977869,0.925776298,474.1357143,0.341738044,-15.51845984,-3.477030841
68,2003,6,7,0.175,0.282,-10.87,12.24427493,0.916078075,469.6142857,0.339019576,-15.2763682,-3.440080392
69,2003,6,8,-0.364,-0.095,-17.25,12.19076297,0.906379852,465.0928571,0.336301107,-15.03427657,-3.403129943
70,2003,6,9,-0.424,-0.208,-21.8,12.13725101,0.896681628,460.5714286,0.333582639,-14.79218494,-3.366179494
71,2003,6,10,-0.377,-0.068,-24.53,12.08373905,0.886983405,456.05,0.330864171,-14.5500933,-3.329229045
72,2003,6,11,-0.097,0.282,-16.23,12.03022709,0.877285182,451.5285714,0.328145702,-14.30800167,-3.292278595
73,2003,6,12,-0.122,0.194,-16.03,11.97671513,0.867586959,447.0071429,0.325427234,-14.06591004,-3.255328146
74,2003,6,13,-0.538,-0.266,-21.9,11.92320317,0.857888736,442.4857143,0.322708765,-13.8238184,-3.218377697
75,2003,6,14,-0.572,-0.474,-10.26,11.86969121,0.848190513,437.9642857,0.319990297,-13.58172677,-3.181427248
76,2003,6,15,-0.353,-0.491,-0.85,11.81617925,0.838492289,433.4428571,0.317271829,-13.33963514,-3.144476798
77,2003,6,16,0.056,-0.603,-16.13,11.76266729,0.828794066,428.9214286,0.31455336,-13.0975435,-3.107526349
78,2003,6,17,0.631,-0.393,-23.62,11.70915533,0.819095843,424.4,0.311834892,-12.85545187,-3.0705759
79,2003,6,18,0.95,0.151,-18.66,11.81978211,0.820574793,429.2804511,0.312378935,-12.86123947,-3.085127698
80,2003,6,19,0.604,0.753,-3.68,11.9304089,0.822053744,434.1609023,0.312922979,-12.86702707,-3.099679496
81,2003,6,20,-0.061,0.688,5.53,12.04103568,0.823532694,439.0413534,0.313467022,-12.87281467,-3.114231294
82,2003,6,21,-0.702,0.564,-2.77,12.15166247,0.825011644,443.9218045,0.314011065,-12.87860227,-3.128783092
83,2003,6,22,-1.063,0.359,-8.95,12.26228925,0.826490595,448.8022556,0.314555109,-12.88438987,-3.14333489
84,2003,6,23,-0.852,0.048,-9.45,12.37291603,0.827969545,453.6827068,0.315099152,-12.89017747,-3.157886688
85,2003,6,24,-0.528,0.25,-21.5,12.48354282,0.829448495,458.5631579,0.315643196,-12.89596507,-3.172438486
86,2003,6,25,-0.339,0.39,-15.83,12.5941696,0.830927446,463.443609,0.316187239,-12.90175267,-3.186990284
87,2003,6,26,-0.031,0.327,-19.47,12.70479639,0.832406396,468.3240602,0.316731282,-12.90754027,-3.201542082
88,2003,6,27,0.087,-0.031,-32.53,12.81542317,0.833885346,473.2045113,0.317275326,-12.91332787,-3.21609388
89,2003,6,28,0.462,-0.774,-30,12.92604995,0.835364297,478.0849624,0.317819369,-12.91911547,-3.230645678
90,2003,6,29,0.59,-1.029,-11.28,13.03667674,0.836843247,482.9654135,0.318363412,-12.92490307,-3.245197476
91,2003,6,30,0.726,-0.778,20.81,13.14730352,0.838322197,487.8458647,0.318907456,-12.93069067,-3.259749274
92,2003,7,1,0.586,-0.489,23.65,13.25793031,0.839801148,492.7263158,0.319451499,-12.93647827,-3.274301072
93,2003,7,2,-0.315,-0.58,8.74,13.36855709,0.841280098,497.6067669,0.319995543,-12.94226587,-3.28885287
94,2003,7,3,-1.143,-0.718,-1.37,13.47918387,0.842759049,502.487218,0.320539586,-12.94805347,-3.303404668
95,2003,7,4,-0.964,-0.731,0.83,13.58981066,0.844237999,507.3676692,0.321083629,-12.95384107,-3.317956466
96,2003,7,5,-0.369,-0.597,10.12,13.70043744,0.845716949,512.2481203,0.321627673,-12.95962867,-3.332508264
97,2003,7,6,-0.281,-0.462,11.18,13.81106423,0.8471959,517.1285714,0.322171716,-12.96541627,-3.347060062
98,2003,7,7,-0.067,-0.346,6.54,13.92169101,0.84867485,522.0090226,0.322715759,-12.97120387,-3.36161186
99,2003,7,8,0.255,-0.236,6.45,14.03231779,0.8501538,526.8894737,0.323259803,-12.97699147,-3.376163658
100,2003,7,9,0.386,-0.028,7.02,14.14294458,0.851632751,531.7699248,0.323803846,-12.98277907,-3.390715456
101,2003,7,10,0.412,0.121,4.34,14.25357136,0.853111701,536.6503759,0.324347889,-12.98856667,-3.405267254
102,2003,7,11,0.485,0.3,-7.81,14.36419815,0.854590651,541.5308271,0.324891933,-12.99435427,-3.419819052
103,2003,7,12,0.677,0.198,-2.92,14.47482493,0.856069602,546.4112782,0.325435976,-13.00014187,-3.43437085
104,2003,7,13,0.824,-0.082,-2.75,14.58545171,0.857548552,551.2917293,0.32598002,-13.00592947,-3.448922648
105,2003,7,14,0.699,-0.049,-15.79,14.6960785,0.859027502,556.1721805,0.326524063,-13.01171707,-3.463474446
106,2003,7,15,0.366,-0.283,-13.27,14.80670528,0.860506453,561.0526316,0.327068106,-13.01750467,-3.478026244
107,2003,7,16,-0.145,-0.591,-0.55,14.91733207,0.861985403,565.9330827,0.32761215,-13.02329227,-3.492578042
108,2003,7,17,-0.048,-0.822,5.96,15.02795885,0.863464353,570.8135338,0.328156193,-13.02907987,-3.50712984
109,2003,7,18,0.293,-0.954,9.96,15.13858563,0.864943304,575.693985,0.328700236,-13.03486747,-3.521681638
110,2003,7,19,0.92,-0.657,16.4,15.24921242,0.866422254,580.5744361,0.32924428,-13.04065507,-3.536233436
111,2003,7,20,0.952,0.055,18.35,15.3598392,0.867901204,585.4548872,0.329788323,-13.04644267,-3.550785234
112,2003,7,21,0.884,0.562,6.94,15.47046599,0.869380155,590.3353383,0.330332367,-13.05223027,-3.565337032
113,2003,7,22,0.764,1.212,-3.81,15.58109277,0.870859105,595.2157895,0.33087641,-13.05801787,-3.57988883
114,2003,7,23,0.841,1.534,1.73,15.69171955,0.872338055,600.0962406,0.331420453,-13.06380547,-3.594440628
115,2003,7,24,0.494,1.548,9.79,15.80234634,0.873817006,604.9766917,0.331964497,-13.06959307,-3.608992426
116,2003,7,25,0.457,1.128,9.14,15.91297312,0.875295956,609.8571429,0.33250854,-13.07538067,-3.623544224
117,2003,7,26,0.098,0.654,-2.18,16.02359991,0.876774906,614.737594,0.333052583,-13.08116827,-3.638096022
118,2003,7,27,-0.461,0.466,-6.34,16.13422669,0.878253857,619.6180451,0.333596627,-13.08695587,-3.65264782
119,2003,7,28,-1.13,0.269,-4.95,16.24485347,0.879732807,624.4984962,0.33414067,-13.09274347,-3.667199618
120,2003,7,29,-1.16,0.204,-0.88,16.35548026,0.881211758,629.3789474,0.334684713,-13.09853107,-3.681751416
121,2003,7,30,-0.78,0.82,2.71,16.46610704,0.882690708,634.2593985,0.335228757,-13.10431867,-3.696303214
122,2003,7,31,-0.683,0.802,-9.93,16.57673383,0.884169658,639.1398496,0.3357728,-13.11010627,-3.710855012
123,2003,8,1,-1.096,0.547,-24.28,16.68736061,0.885648609,644.0203008,0.336316844,-13.11589387,-3.72540681
124,2003,8,2,-1.276,0.448,-17.69,16.79798739,0.887127559,648.9007519,0.336860887,-13.12168147,-3.739958608
125,2003,8,3,-1.16,0.045,-12.88,16.90861418,0.888606509,653.781203,0.33740493,-13.12746907,-3.754510406
126,2003,8,4,-1.166,-0.436,-3.16,17.01924096,0.89008546,658.6616541,0.337948974,-13.13325667,-3.769062204
127,2003,8,5,-1.093,-0.799,6.31,17.12986775,0.89156441,663.5421053,0.338493017,-13.13904427,-3.783614002
128,2003,8,6,-0.913,-1.035,0.77,17.24049453,0.89304336,668.4225564,0.33903706,-13.14483187,-3.7981658
129,2003,8,7,-0.671,-1.156,-8.06,17.35112131,0.894522311,673.3030075,0.339581104,-13.15061947,-3.812717598
130,2003,8,8,-0.198,-1.196,4.06,17.4617481,0.896001261,678.1834586,0.340125147,-13.15640707,-3.827269396
131,2003,8,9,0.034,-1.052,11.13,17.57237488,0.897480211,683.0639098,0.340669191,-13.16219467,-3.841821194
132,2003,8,10,0.058,-1.148,12.89,17.68300167,0.898959162,687.9443609,0.341213234,-13.16798227,-3.856372992
133,2003,8,11,-0.053,-1.418,9.04,17.79362845,0.900438112,692.824812,0.341757277,-13.17376987,-3.87092479
134,2003,8,12,-0.106,-0.966,1.97,17.90425523,0.901917062,697.7052632,0.342301321,-13.17955747,-3.885476588
135,2003,8,13,-0.202,-0.213,-3,18.01488202,0.903396013,702.5857143,0.342845364,-13.18534507,-3.900028386
136,2003,8,14,-0.237,0.327,1.97,18.1255088,0.904874963,707.4661654,0.343389407,-13.19113267,-3.914580184
137,2003,8,15,-0.087,0.589,0.69,18.23613559,0.906353913,712.3466165,0.343933451,-13.19692027,-3.929131982
138,2003,8,16,-0.166,0.675,-1,18.34676237,0.907832864,717.2270677,0.344477494,-13.20270787,-3.94368378
139,2003,8,17,-0.203,0.919,-8.94,18.45738915,0.909311814,722.1075188,0.345021537,-13.20849547,-3.958235578
140,2003,8,18,0.294,0.886,-6.54,18.56801594,0.910790764,726.9879699,0.345565581,-13.21428307,-3.972787376
141,2003,8,19,0.699,1.059,12.09,18.67864272,0.912269715,731.8684211,0.346109624,-13.22007067,-3.987339174
142,2003,8,20,0.685,1.162,13.78,18.78926951,0.913748665,736.7488722,0.346653668,-13.22585827,-4.001890972
143,2003,8,21,0.369,1.143,16.18,18.89989629,0.915227615,741.6293233,0.347197711,-13.23164587,-4.01644277
144,2003,8,22,0.069,0.401,10.97,19.01052307,0.916706566,746.5097744,0.347741754,-13.23743347,-4.030994568
145,2003,8,23,-0.243,-0.587,6.79,19.12114986,0.918185516,751.3902256,0.348285798,-13.24322107,-4.045546365
146,2003,8,24,-0.407,-1.16,-4.69,19.23177664,0.919664467,756.2706767,0.348829841,-13.24900867,-4.060098163
147,2003,8,25,-0.481,-1.221,-4.77,19.34240342,0.921143417,761.1511278,0.349373884,-13.25479627,-4.074649961
148,2003,8,26,-0.709,-0.999,-6.13,19.45303021,0.922622367,766.0315789,0.349917928,-13.26058387,-4.089201759
149,2003,8,27,-0.653,-0.951,-6.86,19.56365699,0.924101318,770.9120301,0.350461971,-13.26637147,-4.103753557
150,2003,8,28,-0.05,-1.198,-20.34,19.67428378,0.925580268,775.7924812,0.351006015,-13.27215907,-4.118305355
151,2003,8,29,0.525,-1.097,-11.59,19.78491056,0.927059218,780.6729323,0.351550058,-13.27794667,-4.132857153
152,2003,8,30,0.976,-0.438,-9.83,19.89553734,0.928538169,785.5533835,0.352094101,-13.28373427,-4.147408951
153,2003,8,31,0.986,0.482,-3.73,20.00616413,0.930017119,790.4338346,0.352638145,-13.28952187,-4.161960749
154,2003,9,1,1.007,1.209,-9.69,20.11679091,0.931496069,795.3142857,0.353182188,-13.29530947,-4.176512547
155,2003,9,2,0.613,1.574,-18.79,20.2274177,0.93297502,800.1947368,0.353726231,-13.30109707,-4.191064345
156,2003,9,3,0.364,1.801,-18.94,20.33804448,0.93445397,805.075188,0.354270275,-13.30688467,-4.205616143
157,2003,9,4,0.269,1.929,-17.21,20.44867126,0.93593292,809.9556391,0.354814318,-13.31267227,-4.220167941
158,2003,9,5,0.343,1.641,-2.69,20.55929805,0.937411871,814.8360902,0.355358361,-13.31845987,-4.234719739
159,2003,9,6,0.483,1.089,-8.86,20.66992483,0.938890821,819.7165414,0.355902405,-13.32424747,-4.249271537
160,2003,9,7,0.429,0.432,-2.24,20.78055162,0.940369771,824.5969925,0.356446448,-13.33003507,-4.263823335
161,2003,9,8,0.318,-0.045,3.25,20.8911784,0.941848722,829.4774436,0.356990492,-13.33582267,-4.278375133
162,2003,9,9,0.05,-0.082,11.9,21.00180518,0.943327672,834.3578947,0.357534535,-13.34161027,-4.292926931
163,2003,9,10,-0.099,0.062,10.47,21.11243197,0.944806622,839.2383459,0.358078578,-13.34739787,-4.307478729
164,2003,9,11,-0.041,0.511,13.55,21.22305875,0.946285573,844.118797,0.358622622,-13.35318547,-4.322030527
165,2003,9,12,0.371,0.656,14.83,21.33368554,0.947764523,848.9992481,0.359166665,-13.35897307,-4.336582325
166,2003,9,13,0.663,0.847,12.27,21.44431232,0.949243473,853.8796992,0.359710708,-13.36476067,-4.351134123
167,2003,9,14,0.901,1.193,17.16,21.5549391,0.950722424,858.7601504,0.360254752,-13.37054827,-4.365685921
168,2003,9,15,1.355,0.609,24.31,21.66556589,0.952201374,863.6406015,0.360798795,-13.37633587,-4.380237719
169,2003,9,16,1.683,-0.247,15.96,21.77619267,0.953680324,868.5210526,0.361342839,-13.38212347,-4.394789517
170,2003,9,17,1.458,-0.24,7.31,21.88681946,0.955159275,873.4015038,0.361886882,-13.38791107,-4.409341315
171,2003,9,18,0.935,0.301,-1.19,21.99744624,0.956638225,878.2819549,0.362430925,-13.39369867,-4.423893113
172,2003,9,19,0.773,0.71,-9.91,22.10807302,0.958117176,883.162406,0.362974969,-13.39948627,-4.438444911
173,2003,9,20,0.783,0.594,-20.07,22.21869981,0.959596126,888.0428571,0.363519012,-13.40527387,-4.452996709
174,2003,9,21,0.802,0.734,-14.05,22.32932659,0.961075076,892.9233083,0.364063055,-13.41106147,-4.467548507
175,2003,9,22,0.925,0.667,-6.75,22.43995338,0.962554027,897.8037594,0.364607099,-13.41684907,-4.482100305
176,2003,9,23,0.95,0.209,-4.35,22.55058016,0.964032977,902.6842105,0.365151142,-13.42263667,-4.496652103
177,2003,9,24,0.481,-0.227,-2.09,22.66120694,0.965511927,907.5646617,0.365695185,-13.42842427,-4.511203901
178,2003,9,25,-0.01,0.229,-8.41,22.77183373,0.966990878,912.4451128,0.366239229,-13.43421187,-4.525755699
179,2003,9,26,-0.518,0.585,-7.51,22.88246051,0.968469828,917.3255639,0.366783272,-13.43999947,-4.540307497
180,2003,9,27,-0.33,0.356,-13.22,22.9930873,0.969948778,922.206015,0.367327316,-13.44578707,-4.554859295
181,2003,9,28,0.315,-0.699,-13.22,23.10371408,0.971427729,927.0864662,0.367871359,-13.45157467,-4.569411093
182,2003,9,29,0.82,-1.44,-9.54,23.21434086,0.972906679,931.9669173,0.368415402,-13.45736227,-4.583962891
183,2003,9,30,1.016,-1.462,-3.67,23.32496765,0.974385629,936.8473684,0.368959446,-13.46314987,-4.598514689
184,2003,10,1,1.663,-1.279,8.8,23.43559443,0.97586458,941.7278195,0.369503489,-13.46893747,-4.613066487
185,2003,10,2,2.246,-0.939,15.22,23.54622122,0.97734353,946.6082707,0.370047532,-13.47472507,-4.627618285
186,2003,10,3,2.283,-0.896,16.98,23.656848,0.97882248,951.4887218,0.370591576,-13.48051267,-4.642170083
187,2003,10,4,2.193,-0.513,9.41,23.76747478,0.980301431,956.3691729,0.371135619,-13.48630027,-4.656721881
188,2003,10,5,2.118,0.019,5.06,23.87810157,0.981780381,961.2496241,0.371679663,-13.49208787,-4.671273679
189,2003,10,6,2.354,0.542,4.6,23.98872835,0.983259331,966.1300752,0.372223706,-13.49787547,-4.685825477
190,2003,10,7,2.241,1.296,-7.17,24.09935514,0.984738282,971.0105263,0.372767749,-13.50366307,-4.700377275
191,2003,10,8,1.54,1.658,-11.06,24.20998192,0.986217232,975.8909774,0.373311793,-13.50945067,-4.714929073
192,2003,10,9,1.218,1.271,-6.02,24.3206087,0.987696182,980.7714286,0.373855836,-13.51523827,-4.729480871
193,2003,10,10,1.068,0.657,-12.82,24.43123549,0.989175133,985.6518797,0.374399879,-13.52102587,-4.744032669
194,2003,10,11,1.072,0.087,-12.52,24.54186227,0.990654083,990.5323308,0.374943923,-13.52681347,-4.758584467
195,2003,10,12,0.72,-0.723,-0.14,24.65248906,0.992133033,995.412782,0.375487966,-13.53260107,-4.773136265
196,2003,10,13,0.702,-1.804,6.36,24.76311584,0.993611984,1000.293233,0.376032009,-13.53838867,-4.787688063
197,2003,10,14,0.794,-2.814,-0.6,24.87374262,0.995090934,1005.173684,0.376576053,-13.54417627,-4.802239861
198,2003,10,15,0.879,-3.297,-2.05,24.98436941,0.996569885,1010.054135,0.377120096,-13.54996387,-4.816791659
199,2003,10,16,0.598,-3.257,1.01,25.09499619,0.998048835,1014.934586,0.37766414,-13.55575147,-4.831343457
200,2003,10,17,0.632,-2.991,1.77,25.20562298,0.999527785,1019.815038,0.378208183,-13.56153907,-4.845895255
201,2003,10,18,0.977,-3.094,-1.05,25.31624976,1.001006736,1024.695489,0.378752226,-13.56732667,-4.860447053
202,2003,10,19,1.153,-2.976,-12.29,25.42687654,1.002485686,1029.57594,0.37929627,-13.57311427,-4.874998851
203,2003,10,20,0.855,-2.637,-31.85,25.53750333,1.003964636,1034.456391,0.379840313,-13.57890187,-4.889550649
204,2003,10,21,0.682,-1.927,-20.08,25.64813011,1.005443587,1039.336842,0.380384356,-13.58468947,-4.904102447
205,2003,10,22,0.705,-1.439,-18.4,25.7587569,1.006922537,1044.217293,0.3809284,-13.59047707,-4.918654245
206,2003,10,23,0.579,-1.41,-17.02,25.86938368,1.008401487,1049.097744,0.381472443,-13.59626467,-4.933206043
207,2003,10,24,0.177,-1.117,-11.45,25.98001046,1.009880438,1053.978195,0.382016487,-13.60205227,-4.947757841
208,2003,10,25,-0.043,0.251,-8.62,26.09063725,1.011359388,1058.858647,0.38256053,-13.60783987,-4.962309639
209,2003,10,26,-0.055,2.028,-5.49,26.20126403,1.012838338,1063.739098,0.383104573,-13.61362747,-4.976861437
210,2003,10,27,-0.455,3.425,-9.08,26.31189082,1.014317289,1068.619549,0.383648617,-13.61941507,-4.991413235
211,2003,10,28,-1.144,2.929,-8.39,26.4225176,1.015796239,1073.5,0.38419266,-13.62520267,-5.005965033
212,2003,10,29,-1.793,1.227,10.56,25.41100113,1.017593523,1068.678571,0.384366316,-17.8300778,-5.405134866
213,2003,10,30,-2.046,-0.593,28.13,24.39948467,1.019390807,1063.857143,0.384539973,-22.03495294,-5.8043047
214,2003,10,31,-2.141,-1.712,19.73,23.3879682,1.02118809,1059.035714,0.384713629,-26.23982807,-6.203474533
215,2003,11,1,-1.968,-1.315,7.11,22.37645173,1.022985374,1054.214286,0.384887285,-30.4447032,-6.602644366
216,2003,11,2,-1.773,-1.111,-0.81,21.36493527,1.024782658,1049.392857,0.385060941,-34.64957833,-7.0018142
217,2003,11,3,-1.656,-0.535,0.51,20.3534188,1.026579942,1044.571429,0.385234598,-38.85445347,-7.400984033
218,2003,11,4,-1.35,-0.047,2.57,19.34190234,1.028377226,1039.75,0.385408254,-43.0593286,-7.800153867
219,2003,11,5,-1.172,-0.265,-16.8,18.33038587,1.030174509,1034.928571,0.38558191,-47.26420373,-8.1993237
220,2003,11,6,-0.953,-0.674,-10.04,17.3188694,1.031971793,1030.107143,0.385755567,-51.46907887,-8.598493533
221,2003,11,7,-0.428,-0.802,-0.97,16.30735294,1.033769077,1025.285714,0.385929223,-55.673954,-8.997663367
222,2003,11,8,-0.243,-0.867,11.72,15.29583647,1.035566361,1020.464286,0.386102879,-59.87882913,-9.3968332
223,2003,11,9,-0.324,-0.113,8.76,14.28432,1.037363644,1015.642857,0.386276535,-64.08370426,-9.796003033
224,2003,11,10,-0.637,0.719,10.16,13.27280354,1.039160928,1010.821429,0.386450192,-68.2885794,-10.19517287
225,2003,11,11,-0.582,1.015,-1.63,12.26128707,1.040958212,1006,0.386623848,-72.49345453,-10.5943427
226,2003,11,12,-0.31,1.301,-14.25,12.34705838,1.0386113,1004.579592,0.386657033,-71.50516605,-10.48152805
227,2003,11,13,0.124,0.813,-17.38,12.43282969,1.036264387,1003.159184,0.386690218,-70.51687758,-10.36871341
228,2003,11,14,0.368,0.109,-17.05,12.518601,1.033917475,1001.738776,0.386723403,-69.5285891,-10.25589876
229,2003,11,15,0.171,-0.382,-6.25,12.60437232,1.031570562,1000.318367,0.386756589,-68.54030063,-10.14308412
230,2003,11,16,-0.171,0.587,-6.25,12.69014363,1.02922365,998.8979592,0.386789774,-67.55201215,-10.03026947
231,2003,11,17,-0.549,1.531,-4.19,12.77591494,1.026876737,997.477551,0.386822959,-66.56372367,-9.917454827
